# BT-NextGen (AGSS2009)
# teff = 4600 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4.5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	        763683.9758701	
                2MASS/2MASS.J	                    12350	       1177417.4315985	
               2MASS/2MASS.Ks	                    21590	       310766.67860293	
                GAIA/GAIA2r.G	          5836.3100587476	       2165854.5064068	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       2014413.5030308	
              GAIA/GAIA2r.Grp	          7588.8315754264	        2182314.356822	
            Generic/Cousins.I	          7829.1725903466	       2205137.2322196	
            Generic/Cousins.R	          6357.9580280521	       2533096.1097729	
            Generic/Johnson.B	            4378.11999165	       1434469.0834235	
            Generic/Johnson.R	            6695.58446503	       2421241.0031801	
            Generic/Johnson.U	            3570.64730961	       289517.86204791	
            Generic/Johnson.V	            5466.11399596	       2218067.2667545	
             PAN-STARRS/PS1.g	           4810.883141308	       1849720.0871781	
             PAN-STARRS/PS1.i	          7503.6764467665	       2299134.0507104	
             PAN-STARRS/PS1.r	          6156.3564291844	       2550844.2070149	
             PAN-STARRS/PS1.y	          9613.4544956085	       1705168.7759558	
             PAN-STARRS/PS1.z	          8668.5619290591	       1950274.5126982	
              Paranal/NACO.Ks	            21240.5963451	       323217.62796784	
              Paranal/VISTA.H	          16348.188840504	       762715.03552149	
              Paranal/VISTA.J	          12480.995875768	       1154678.7735989	
             Paranal/VISTA.Ks	          21435.460615367	       315002.70751243	
                 SLOAN/SDSS.g	          4640.4198339016	       1712338.3096415	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	        1782030.467285	
                 SLOAN/SDSS.i	          7439.4904529922	       2314238.7505226	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       2236820.7173564	
                 SLOAN/SDSS.r	          6122.3296283695	       2566832.7132786	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       2552388.6507782	
                 SLOAN/SDSS.u	          3594.9304222451	       286636.52840843	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       281035.42995789	
                 SLOAN/SDSS.z	          8897.0610456181	       1882509.3205055	
     SLOAN/SDSS.zprime_filter	          10506.539849677	        1422179.223723	
              Spitzer/IRAC.I1	             35075.111436	       50448.126341057	
              Spitzer/IRAC.I2	            44365.7786851	       19421.113250153	
              Spitzer/IRAC.I3	            56281.0168686	       7850.9370704066	
              Spitzer/IRAC.I4	            75891.5860201	       2491.7405903788	
                 WISE/WISE.W1	                    33526	       61244.834559073	
                 WISE/WISE.W2	                    46028	       17200.601742762	
                 WISE/WISE.W3	                   115608	       511.33491804222	
                 WISE/WISE.W4	                   220883	       37.883932586466	
