# BT-NextGen (AGSS2009)
# teff = 3400 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       319322.34113973	
                2MASS/2MASS.J	                    12350	       486181.77510064	
               2MASS/2MASS.Ks	                    21590	         147213.715025	
                GAIA/GAIA2r.G	          5836.3100587476	       354940.17804555	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       176068.67830512	
              GAIA/GAIA2r.Grp	          7588.8315754264	       490248.11444528	
            Generic/Cousins.I	          7829.1725903466	        552015.6354311	
            Generic/Cousins.R	          6357.9580280521	       292253.94470461	
            Generic/Johnson.B	            4378.11999165	       90002.320147867	
            Generic/Johnson.R	            6695.58446503	       372175.94507271	
            Generic/Johnson.U	            3570.64730961	       13711.456128142	
            Generic/Johnson.V	            5466.11399596	       203341.59019809	
             PAN-STARRS/PS1.g	           4810.883141308	       138804.40564824	
             PAN-STARRS/PS1.i	          7503.6764467665	       493331.60030109	
             PAN-STARRS/PS1.r	          6156.3564291844	       260457.37480649	
             PAN-STARRS/PS1.y	          9613.4544956085	       593356.81837128	
             PAN-STARRS/PS1.z	          8668.5619290591	       588229.75513569	
              Paranal/NACO.Ks	            21240.5963451	       149820.46246139	
              Paranal/VISTA.H	          16348.188840504	       318337.97900055	
              Paranal/VISTA.J	          12480.995875768	       479900.47471538	
             Paranal/VISTA.Ks	          21435.460615367	       148255.92049138	
                 SLOAN/SDSS.g	          4640.4198339016	       118514.59754073	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       130467.78045695	
                 SLOAN/SDSS.i	          7439.4904529922	       478010.48517866	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       518668.53047234	
                 SLOAN/SDSS.r	          6122.3296283695	       262658.73955163	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       263045.14430738	
                 SLOAN/SDSS.u	          3594.9304222451	       13957.407408406	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       13132.541443641	
                 SLOAN/SDSS.z	          8897.0610456181	       587924.86075914	
     SLOAN/SDSS.zprime_filter	          10506.539849677	        533621.4092572	
              Spitzer/IRAC.I1	             35075.111436	        29084.74080166	
              Spitzer/IRAC.I2	            44365.7786851	       12688.357969076	
              Spitzer/IRAC.I3	            56281.0168686	       5240.0178933341	
              Spitzer/IRAC.I4	            75891.5860201	       1624.7925751661	
                 WISE/WISE.W1	                    33526	       33078.943498728	
                 WISE/WISE.W2	                    46028	       11258.559592897	
                 WISE/WISE.W3	                   115608	       356.72297075074	
                 WISE/WISE.W4	                   220883	       28.325836185392	
