# BT-NextGen (AGSS2009)
# teff = 3200 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       264905.89708322	
                2MASS/2MASS.J	                    12350	        405543.0656455	
               2MASS/2MASS.Ks	                    21590	       123840.80477283	
                GAIA/GAIA2r.G	          5836.3100587476	       231331.97411072	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       91260.960179315	
              GAIA/GAIA2r.Grp	          7588.8315754264	       341761.51299178	
            Generic/Cousins.I	          7829.1725903466	       385593.06471791	
            Generic/Cousins.R	          6357.9580280521	       162203.07341405	
            Generic/Johnson.B	            4378.11999165	        44358.09969625	
            Generic/Johnson.R	            6695.58446503	       230954.68095675	
            Generic/Johnson.U	            3570.64730961	        6009.009087686	
            Generic/Johnson.V	            5466.11399596	       105515.74726587	
             PAN-STARRS/PS1.g	           4810.883141308	       71450.034940402	
             PAN-STARRS/PS1.i	          7503.6764467665	        331911.2589799	
             PAN-STARRS/PS1.r	          6156.3564291844	       137900.38366045	
             PAN-STARRS/PS1.y	          9613.4544956085	       465544.54459609	
             PAN-STARRS/PS1.z	          8668.5619290591	       437591.79372399	
              Paranal/NACO.Ks	            21240.5963451	       125336.70951601	
              Paranal/VISTA.H	          16348.188840504	       263698.86858744	
              Paranal/VISTA.J	          12480.995875768	       401630.27565486	
             Paranal/VISTA.Ks	          21435.460615367	       124502.38870338	
                 SLOAN/SDSS.g	          4640.4198339016	       59916.767819557	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       66804.937812365	
                 SLOAN/SDSS.i	          7439.4904529922	       318311.50720499	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       357254.15992054	
                 SLOAN/SDSS.r	          6122.3296283695	       138415.48166006	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       139785.75605824	
                 SLOAN/SDSS.u	          3594.9304222451	       6076.2199279421	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       5724.0548193584	
                 SLOAN/SDSS.z	          8897.0610456181	       442954.18254004	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       431286.29673098	
              Spitzer/IRAC.I1	             35075.111436	        25514.34804701	
              Spitzer/IRAC.I2	            44365.7786851	       11308.692367448	
              Spitzer/IRAC.I3	            56281.0168686	       4672.2211896951	
              Spitzer/IRAC.I4	            75891.5860201	        1456.327818223	
                 WISE/WISE.W1	                    33526	       28612.392218804	
                 WISE/WISE.W2	                    46028	       10022.893217527	
                 WISE/WISE.W3	                   115608	        323.5460001364	
                 WISE/WISE.W4	                   220883	       26.130856571332	
