# BT-NextGen (AGSS2009)
# teff = 5000 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       862583.17880115	
                2MASS/2MASS.J	                    12350	       1489236.9014599	
               2MASS/2MASS.Ks	                    21590	       345282.47288935	
                GAIA/GAIA2r.G	          5836.3100587476	       3399659.5363348	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       3486834.4345988	
              GAIA/GAIA2r.Grp	          7588.8315754264	       3174575.5810377	
            Generic/Cousins.I	          7829.1725903466	       3173016.4782166	
            Generic/Cousins.R	          6357.9580280521	       3951343.5472179	
            Generic/Johnson.B	            4378.11999165	       2827765.4402966	
            Generic/Johnson.R	            6695.58446503	       3686852.2374808	
            Generic/Johnson.U	            3570.64730961	       787396.71753499	
            Generic/Johnson.V	            5466.11399596	       3797277.3906149	
             PAN-STARRS/PS1.g	           4810.883141308	       3436643.3556823	
             PAN-STARRS/PS1.i	          7503.6764467665	         3362038.58783	
             PAN-STARRS/PS1.r	          6156.3564291844	       4039017.9153741	
             PAN-STARRS/PS1.y	          9613.4544956085	       2312849.7891112	
             PAN-STARRS/PS1.z	          8668.5619290591	       2722630.9901206	
              Paranal/NACO.Ks	            21240.5963451	       359655.11972007	
              Paranal/VISTA.H	          16348.188840504	       862715.22079837	
              Paranal/VISTA.J	          12480.995875768	       1454358.3061965	
             Paranal/VISTA.Ks	          21435.460615367	        350019.9507573	
                 SLOAN/SDSS.g	          4640.4198339016	       3253391.3580058	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       3341115.0734566	
                 SLOAN/SDSS.i	          7439.4904529922	       3395916.3592416	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       3244444.6657458	
                 SLOAN/SDSS.r	          6122.3296283695	       4071741.8605833	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       4027822.3439498	
                 SLOAN/SDSS.u	          3594.9304222451	       777412.01046986	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       769871.80360573	
                 SLOAN/SDSS.z	          8897.0610456181	       2608824.9545598	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       1871440.7594169	
              Spitzer/IRAC.I1	             35075.111436	       55676.755333695	
              Spitzer/IRAC.I2	            44365.7786851	          21684.517311	
              Spitzer/IRAC.I3	            56281.0168686	       8701.7158604783	
              Spitzer/IRAC.I4	            75891.5860201	       2754.8430705059	
                 WISE/WISE.W1	                    33526	        67695.25015835	
                 WISE/WISE.W2	                    46028	       19242.249639483	
                 WISE/WISE.W3	                   115608	       559.33774606269	
                 WISE/WISE.W4	                   220883	       41.330521272679	
