# BT-NextGen (AGSS2009)
# teff = 5000 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4.5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       858577.13362075	
                2MASS/2MASS.J	                    12350	        1473853.699473	
               2MASS/2MASS.Ks	                    21590	       343298.70206887	
                GAIA/GAIA2r.G	          5836.3100587476	        3375065.552795	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       3498120.1214163	
              GAIA/GAIA2r.Grp	          7588.8315754264	       3125717.8500828	
            Generic/Cousins.I	          7829.1725903466	       3123275.4032196	
            Generic/Cousins.R	          6357.9580280521	       3896319.0424925	
            Generic/Johnson.B	            4378.11999165	       2884779.1805853	
            Generic/Johnson.R	            6695.58446503	       3634037.2866443	
            Generic/Johnson.U	            3570.64730961	       849586.68525307	
            Generic/Johnson.V	            5466.11399596	       3819556.8627496	
             PAN-STARRS/PS1.g	           4810.883141308	       3490519.9426979	
             PAN-STARRS/PS1.i	          7503.6764467665	       3307253.3350544	
             PAN-STARRS/PS1.r	          6156.3564291844	       3988653.7503555	
             PAN-STARRS/PS1.y	          9613.4544956085	       2274634.6636765	
             PAN-STARRS/PS1.z	          8668.5619290591	       2684060.4142574	
              Paranal/NACO.Ks	            21240.5963451	        357658.8664409	
              Paranal/VISTA.H	          16348.188840504	        858864.8247937	
              Paranal/VISTA.J	          12480.995875768	       1440489.0013563	
             Paranal/VISTA.Ks	          21435.460615367	       348041.16353013	
                 SLOAN/SDSS.g	          4640.4198339016	        3310843.577887	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       3396695.7224601	
                 SLOAN/SDSS.i	          7439.4904529922	       3340785.8288924	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       3192142.1318324	
                 SLOAN/SDSS.r	          6122.3296283695	       4020642.9898483	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       3975663.2169425	
                 SLOAN/SDSS.u	          3594.9304222451	       842718.74808644	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       830954.65196659	
                 SLOAN/SDSS.z	          8897.0610456181	       2571186.1961424	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       1848065.8387321	
              Spitzer/IRAC.I1	             35075.111436	       55359.457874411	
              Spitzer/IRAC.I2	            44365.7786851	       21548.508931886	
              Spitzer/IRAC.I3	            56281.0168686	       8641.2751728732	
              Spitzer/IRAC.I4	            75891.5860201	       2742.2861045646	
                 WISE/WISE.W1	                    33526	       67301.601552946	
                 WISE/WISE.W2	                    46028	       19116.497063736	
                 WISE/WISE.W3	                   115608	       556.91367075629	
                 WISE/WISE.W4	                   220883	       41.163009244421	
