# BT-NextGen (AGSS2009)
# teff = 20000 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4.5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       3808235.0970321	
                2MASS/2MASS.J	                    12350	       11347742.944473	
               2MASS/2MASS.Ks	                    21590	       1386650.3418368	
                GAIA/GAIA2r.G	          5836.3100587476	       147251269.68502	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       274978149.11358	
              GAIA/GAIA2r.Grp	          7588.8315754264	        62307214.53753	
            Generic/Cousins.I	          7829.1725903466	       56756562.922167	
            Generic/Cousins.R	          6357.9580280521	       119980778.45334	
            Generic/Johnson.B	            4378.11999165	       441108233.66209	
            Generic/Johnson.R	            6695.58446503	       97921773.736944	
            Generic/Johnson.U	            3570.64730961	       609190057.26552	
            Generic/Johnson.V	            5466.11399596	       207803468.09661	
             PAN-STARRS/PS1.g	           4810.883141308	       322285832.45822	
             PAN-STARRS/PS1.i	          7503.6764467665	       66561562.991611	
             PAN-STARRS/PS1.r	          6156.3564291844	        135035255.8965	
             PAN-STARRS/PS1.y	          9613.4544956085	       28278475.059291	
             PAN-STARRS/PS1.z	          8668.5619290591	       39220610.140212	
              Paranal/NACO.Ks	            21240.5963451	       1451613.0045918	
              Paranal/VISTA.H	          16348.188840504	       3836026.7262983	
              Paranal/VISTA.J	          12480.995875768	       10728377.730865	
             Paranal/VISTA.Ks	          21435.460615367	        2986247.613505	
                 SLOAN/SDSS.g	          4640.4198339016	       364152550.30837	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       342294749.92812	
                 SLOAN/SDSS.i	          7439.4904529922	       68622775.041274	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       60837281.503748	
                 SLOAN/SDSS.r	          6122.3296283695	       138056132.37378	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       131461292.97778	
                 SLOAN/SDSS.u	          3594.9304222451	       588896011.70208	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       606887386.44392	
                 SLOAN/SDSS.z	          8897.0610456181	       36106726.166476	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       19200856.496601	
              Spitzer/IRAC.I1	             35075.111436	       209908.89548652	
              Spitzer/IRAC.I2	            44365.7786851	       84986.761927095	
              Spitzer/IRAC.I3	            56281.0168686	       33835.510268078	
              Spitzer/IRAC.I4	            75891.5860201	       10349.316360528	
                 WISE/WISE.W1	                    33526	       256283.65750471	
                 WISE/WISE.W2	                    46028	       75759.990676229	
                 WISE/WISE.W3	                   115608	       2184.7033378805	
                 WISE/WISE.W4	                   220883	       182.07621955232	
