# BT-NextGen (AGSS2009)
# teff = 2100 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       70778.826530532	
                2MASS/2MASS.J	                    12350	       112062.64598959	
               2MASS/2MASS.Ks	                    21590	        31820.47291162	
                GAIA/GAIA2r.G	          5836.3100587476	       7204.4390690776	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       105.60993354937	
              GAIA/GAIA2r.Grp	          7588.8315754264	       14441.164949405	
            Generic/Cousins.I	          7829.1725903466	       7426.8693602834	
            Generic/Cousins.R	          6357.9580280521	       457.57762036878	
            Generic/Johnson.B	            4378.11999165	       30.973845900269	
            Generic/Johnson.R	            6695.58446503	       2482.1076272562	
            Generic/Johnson.U	            3570.64730961	     0.092616789228155	
            Generic/Johnson.V	            5466.11399596	       91.741889848761	
             PAN-STARRS/PS1.g	           4810.883141308	       74.673659396799	
             PAN-STARRS/PS1.i	          7503.6764467665	        4665.700558873	
             PAN-STARRS/PS1.r	          6156.3564291844	       199.96862470919	
             PAN-STARRS/PS1.y	          9613.4544956085	       57005.098027676	
             PAN-STARRS/PS1.z	          8668.5619290591	       23347.097859336	
              Paranal/NACO.Ks	            21240.5963451	       30127.648106073	
              Paranal/VISTA.H	          16348.188840504	        68645.77565137	
              Paranal/VISTA.J	          12480.995875768	       116295.02569105	
             Paranal/VISTA.Ks	          21435.460615367	       31604.251993599	
                 SLOAN/SDSS.g	          4640.4198339016	       61.805252524721	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       67.996875101848	
                 SLOAN/SDSS.i	          7439.4904529922	       3970.0415278649	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       7238.0706188895	
                 SLOAN/SDSS.r	          6122.3296283695	       186.45862573697	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       226.01523426723	
                 SLOAN/SDSS.u	          3594.9304222451	     0.078966873318835	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	     0.067094722964504	
                 SLOAN/SDSS.z	          8897.0610456181	       31476.074463087	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       87504.948434651	
              Spitzer/IRAC.I1	             35075.111436	       9545.7544598019	
              Spitzer/IRAC.I2	            44365.7786851	       3673.5830153279	
              Spitzer/IRAC.I3	            56281.0168686	       1536.0776527864	
              Spitzer/IRAC.I4	            75891.5860201	        539.3604007946	
                 WISE/WISE.W1	                    33526	       9224.9168572131	
                 WISE/WISE.W2	                    46028	       3111.7532749142	
                 WISE/WISE.W3	                   115608	       144.89353228277	
                 WISE/WISE.W4	                   220883	       11.497210955499	
