# BT-NextGen (AGSS2009)
# teff = 4400 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4.5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       716042.77208616	
                2MASS/2MASS.J	                    12350	       1036719.7315517	
               2MASS/2MASS.Ks	                    21590	       294171.28370268	
                GAIA/GAIA2r.G	          5836.3100587476	       1662999.9580832	
              GAIA/GAIA2r.Gbp	          5020.9202378313	        1437772.983249	
              GAIA/GAIA2r.Grp	          7588.8315754264	        1760090.817666	
            Generic/Cousins.I	          7829.1725903466	        1806659.994399	
            Generic/Cousins.R	          6357.9580280521	       1925131.5040129	
            Generic/Johnson.B	            4378.11999165	       942501.75065671	
            Generic/Johnson.R	            6695.58446503	       1881632.6831338	
            Generic/Johnson.U	            3570.64730961	       153258.86007206	
            Generic/Johnson.V	            5466.11399596	       1593697.8243807	
             PAN-STARRS/PS1.g	           4810.883141308	       1258925.1443566	
             PAN-STARRS/PS1.i	          7503.6764467665	       1855355.1044105	
             PAN-STARRS/PS1.r	          6156.3564291844	       1914102.9072834	
             PAN-STARRS/PS1.y	          9613.4544956085	        1448440.690851	
             PAN-STARRS/PS1.z	          8668.5619290591	       1626474.0104543	
              Paranal/NACO.Ks	            21240.5963451	       305533.82760098	
              Paranal/VISTA.H	          16348.188840504	       714518.63960837	
              Paranal/VISTA.J	          12480.995875768	       1018785.4182915	
             Paranal/VISTA.Ks	          21435.460615367	       298118.64321802	
                 SLOAN/SDSS.g	          4640.4198339016	       1150753.8432963	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       1206646.2148107	
                 SLOAN/SDSS.i	          7439.4904529922	       1860998.8738797	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       1818041.5032262	
                 SLOAN/SDSS.r	          6122.3296283695	       1925896.7049135	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	        1919019.706241	
                 SLOAN/SDSS.u	          3594.9304222451	       152632.73337854	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       148144.71241797	
                 SLOAN/SDSS.z	          8897.0610456181	       1576892.7330373	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       1226521.7636211	
              Spitzer/IRAC.I1	             35075.111436	       47856.005430953	
              Spitzer/IRAC.I2	            44365.7786851	       18321.712513519	
              Spitzer/IRAC.I3	            56281.0168686	       7439.5256237337	
              Spitzer/IRAC.I4	            75891.5860201	       2359.5519140891	
                 WISE/WISE.W1	                    33526	       57960.804948694	
                 WISE/WISE.W2	                    46028	       16207.806337708	
                 WISE/WISE.W3	                   115608	       485.06955863294	
                 WISE/WISE.W4	                   220883	        36.09395990098	
