# BT-NextGen (AGSS2009)
# teff = 6000 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4.5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       1095496.3855399	
                2MASS/2MASS.J	                    12350	       2275539.3568994	
               2MASS/2MASS.Ks	                    21590	       425588.47163402	
                GAIA/GAIA2r.G	          5836.3100587476	        7828509.251591	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       9631856.2026033	
              GAIA/GAIA2r.Grp	          7588.8315754264	       6181997.9161562	
            Generic/Cousins.I	          7829.1725903466	       6086943.6364227	
            Generic/Cousins.R	          6357.9580280521	       8578532.1849557	
            Generic/Johnson.B	            4378.11999165	       10043913.143179	
            Generic/Johnson.R	            6695.58446503	       7727893.6061525	
            Generic/Johnson.U	            3570.64730961	       5643450.1296638	
            Generic/Johnson.V	            5466.11399596	       10005411.637121	
             PAN-STARRS/PS1.g	           4810.883141308	       10552859.814433	
             PAN-STARRS/PS1.i	          7503.6764467665	       6601939.6288422	
             PAN-STARRS/PS1.r	          6156.3564291844	       8989425.6411546	
             PAN-STARRS/PS1.y	          9613.4544956085	       4004493.6272077	
             PAN-STARRS/PS1.z	          8668.5619290591	       4962913.2047626	
              Paranal/NACO.Ks	            21240.5963451	        444475.4401703	
              Paranal/VISTA.H	          16348.188840504	       1099541.9665705	
              Paranal/VISTA.J	          12480.995875768	       2202232.6449497	
             Paranal/VISTA.Ks	          21435.460615367	       431561.59663212	
                 SLOAN/SDSS.g	          4640.4198339016	       10499488.020782	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       10498843.312384	
                 SLOAN/SDSS.i	          7439.4904529922	       6701278.2643716	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       6296485.5354562	
                 SLOAN/SDSS.r	          6122.3296283695	       9096460.1815413	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       8906813.6642249	
                 SLOAN/SDSS.u	          3594.9304222451	       5680636.9135791	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	        5582531.104778	
                 SLOAN/SDSS.z	          8897.0610456181	        4694289.411582	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       3077703.1722633	
              Spitzer/IRAC.I1	             35075.111436	       67534.407604958	
              Spitzer/IRAC.I2	            44365.7786851	       26891.328845574	
              Spitzer/IRAC.I3	            56281.0168686	       10889.706328631	
              Spitzer/IRAC.I4	            75891.5860201	       3345.4006353955	
                 WISE/WISE.W1	                    33526	       82243.627052986	
                 WISE/WISE.W2	                    46028	       23944.831670823	
                 WISE/WISE.W3	                   115608	       668.52390888435	
                 WISE/WISE.W4	                   220883	       49.433222548952	
