# BT-NextGen (AGSS2009)
# teff = 5400 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4.5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       946454.93095454	
                2MASS/2MASS.J	                    12350	       1776784.0929546	
               2MASS/2MASS.Ks	                    21590	       374096.59367949	
                GAIA/GAIA2r.G	          5836.3100587476	       4853288.9061506	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       5428139.8519476	
              GAIA/GAIA2r.Grp	          7588.8315754264	       4206229.3090534	
            Generic/Cousins.I	          7829.1725903466	         4178059.66351	
            Generic/Cousins.R	          6357.9580280521	       5493861.5741265	
            Generic/Johnson.B	            4378.11999165	       4967800.0420733	
            Generic/Johnson.R	            6695.58446503	        5046539.438442	
            Generic/Johnson.U	            3570.64730961	       2010906.0687442	
            Generic/Johnson.V	            5466.11399596	       5847699.7604535	
             PAN-STARRS/PS1.g	           4810.883141308	       5686822.3856601	
             PAN-STARRS/PS1.i	          7503.6764467665	       4469612.5937155	
             PAN-STARRS/PS1.r	          6156.3564291844	       5682164.4310366	
             PAN-STARRS/PS1.y	          9613.4544956085	       2906411.7594147	
             PAN-STARRS/PS1.z	          8668.5619290591	       3511009.9291751	
              Paranal/NACO.Ks	            21240.5963451	       390134.93547474	
              Paranal/VISTA.H	          16348.188840504	       948182.42240912	
              Paranal/VISTA.J	          12480.995875768	       1729154.4393903	
             Paranal/VISTA.Ks	          21435.460615367	       379278.86537039	
                 SLOAN/SDSS.g	          4640.4198339016	       5501672.9270869	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       5582549.5100576	
                 SLOAN/SDSS.i	          7439.4904529922	       4524376.2693332	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       4292176.2732938	
                 SLOAN/SDSS.r	          6122.3296283695	       5737506.7834898	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       5648689.3049932	
                 SLOAN/SDSS.u	          3594.9304222451	       2013246.6905954	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       1979541.8345657	
                 SLOAN/SDSS.z	          8897.0610456181	       3343307.8923145	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       2303596.4281402	
              Spitzer/IRAC.I1	             35075.111436	       60118.476256802	
              Spitzer/IRAC.I2	            44365.7786851	       23622.716581854	
              Spitzer/IRAC.I3	            56281.0168686	       9432.6964371166	
              Spitzer/IRAC.I4	            75891.5860201	       3001.5338805702	
                 WISE/WISE.W1	                    33526	       73126.834505845	
                 WISE/WISE.W2	                    46028	       20987.579762171	
                 WISE/WISE.W3	                   115608	       601.36851207821	
                 WISE/WISE.W4	                   220883	       44.453894745754	
