# BT-NextGen (AGSS2009)
# teff = 4500 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       723781.01730389	
                2MASS/2MASS.J	                    12350	       1108268.1663266	
               2MASS/2MASS.Ks	                    21590	       298158.13217358	
                GAIA/GAIA2r.G	          5836.3100587476	       1899302.5488873	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       1673763.8206898	
              GAIA/GAIA2r.Grp	          7588.8315754264	       1985970.8245724	
            Generic/Cousins.I	          7829.1725903466	       2026658.8539027	
            Generic/Cousins.R	          6357.9580280521	       2219372.4140668	
            Generic/Johnson.B	            4378.11999165	       1112419.1256731	
            Generic/Johnson.R	            6695.58446503	       2152355.0503595	
            Generic/Johnson.U	            3570.64730961	       200065.95635675	
            Generic/Johnson.V	            5466.11399596	       1847372.6077377	
             PAN-STARRS/PS1.g	           4810.883141308	       1471024.8760329	
             PAN-STARRS/PS1.i	          7503.6764467665	       2095657.5788271	
             PAN-STARRS/PS1.r	          6156.3564291844	       2214199.6524485	
             PAN-STARRS/PS1.y	          9613.4544956085	       1597726.7418062	
             PAN-STARRS/PS1.z	          8668.5619290591	       1807733.4141301	
              Paranal/NACO.Ks	            21240.5963451	       309589.68276825	
              Paranal/VISTA.H	          16348.188840504	       722655.88531576	
              Paranal/VISTA.J	          12480.995875768	       1086803.0300548	
             Paranal/VISTA.Ks	          21435.460615367	        302093.5469944	
                 SLOAN/SDSS.g	          4640.4198339016	       1348263.6048158	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       1411617.9806054	
                 SLOAN/SDSS.i	          7439.4904529922	       2104866.8527613	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       2046882.5055007	
                 SLOAN/SDSS.r	          6122.3296283695	       2228697.9924447	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       2219097.9734776	
                 SLOAN/SDSS.u	          3594.9304222451	       198846.10407206	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	       193963.57479304	
                 SLOAN/SDSS.z	          8897.0610456181	       1749046.5535523	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       1333208.3771379	
              Spitzer/IRAC.I1	             35075.111436	       49135.708067178	
              Spitzer/IRAC.I2	            44365.7786851	       18970.528711529	
              Spitzer/IRAC.I3	            56281.0168686	       7708.4976527617	
              Spitzer/IRAC.I4	            75891.5860201	       2440.9484282914	
                 WISE/WISE.W1	                    33526	       59495.228203897	
                 WISE/WISE.W2	                    46028	       16804.217009416	
                 WISE/WISE.W3	                   115608	       500.98314632127	
                 WISE/WISE.W4	                   220883	       37.221144869952	
