# BT-NextGen (AGSS2009)
# teff = 2100 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4.5 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
#                      Filter	#  Wavelength in Angstrom	#  Flux in erg/cm2/s/A	
#############################	#########################	######################	
                2MASS/2MASS.H	                    16620	       65065.254174688	
                2MASS/2MASS.J	                    12350	        103875.1183324	
               2MASS/2MASS.Ks	                    21590	       32450.790162363	
                GAIA/GAIA2r.G	          5836.3100587476	       6998.8357016464	
              GAIA/GAIA2r.Gbp	          5020.9202378313	       393.31789033045	
              GAIA/GAIA2r.Grp	          7588.8315754264	       13454.024567971	
            Generic/Cousins.I	          7829.1725903466	       7572.5555978796	
            Generic/Cousins.R	          6357.9580280521	       1360.7216990144	
            Generic/Johnson.B	            4378.11999165	        54.56464190275	
            Generic/Johnson.R	            6695.58446503	       3234.3325840758	
            Generic/Johnson.U	            3570.64730961	       1.0359040363078	
            Generic/Johnson.V	            5466.11399596	       369.98843957572	
             PAN-STARRS/PS1.g	           4810.883141308	       144.37897088047	
             PAN-STARRS/PS1.i	          7503.6764467665	        5281.083808789	
             PAN-STARRS/PS1.r	          6156.3564291844	       970.16624133228	
             PAN-STARRS/PS1.y	          9613.4544956085	       50216.713782359	
             PAN-STARRS/PS1.z	          8668.5619290591	       20909.356665755	
              Paranal/NACO.Ks	            21240.5963451	       31151.459315077	
              Paranal/VISTA.H	          16348.188840504	       63220.485112462	
              Paranal/VISTA.J	          12480.995875768	       107905.90469615	
             Paranal/VISTA.Ks	          21435.460615367	       32251.154646326	
                 SLOAN/SDSS.g	          4640.4198339016	       109.84828172237	
     SLOAN/SDSS.gprime_filter	          4724.6036159648	       128.91394599317	
                 SLOAN/SDSS.i	          7439.4904529922	       4730.0274893417	
     SLOAN/SDSS.iprime_filter	          7673.0341411813	       7471.7623585899	
                 SLOAN/SDSS.r	          6122.3296283695	       877.71395796994	
     SLOAN/SDSS.rprime_filter	          6202.5780752063	       1031.9196618973	
                 SLOAN/SDSS.u	          3594.9304222451	       1.0776866365387	
     SLOAN/SDSS.uprime_filter	          3542.1866034125	      0.90917648830275	
                 SLOAN/SDSS.z	          8897.0610456181	       27912.147191646	
     SLOAN/SDSS.zprime_filter	          10506.539849677	       81331.274325264	
              Spitzer/IRAC.I1	             35075.111436	       9656.9413481779	
              Spitzer/IRAC.I2	            44365.7786851	       4373.6586967103	
              Spitzer/IRAC.I3	            56281.0168686	       1952.3230345605	
              Spitzer/IRAC.I4	            75891.5860201	       699.17957594853	
                 WISE/WISE.W1	                    33526	       9960.2402513362	
                 WISE/WISE.W2	                    46028	       3847.6794463796	
                 WISE/WISE.W3	                   115608	       168.56422294875	
                 WISE/WISE.W4	                   220883	       15.414384104824	
